Product URL,Product Name,Product Price,Rating,Number of Reviews,ASIN,Description,Manufacturer
https://www.amazon.in/Wooum-Resistance-Backpack-Students-Compartment/dp/B0B5LPVBHR/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-227,Wooum 36 L Casual Water Resistance Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with 15.6 Inch Laptop Compartment 3 Compartment - Black,₹463,3.8,47,,,
https://www.amazon.in/House-Quirk-Electronics-Accessories-Organizer/dp/B07MMGBD1J/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-228,"House of Quirk Electronics Accessories Organizer Bag, Universal Carry Travel Gadget Bag for Cables, Plug and More, Perfect Size Fits for Pad Phone Charger Hard Disk - Dark Blue",₹479,4.2,"1,361",,,
https://www.amazon.in/ASTRO-Waterproof-Lightweight-Polyester-Expandable/dp/B08VDKCS72/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-229,ASTRO Duffel Bag Travel Bag Waterproof Bag with 2 Wheels for Easy Carrying Lightweight Polyester 60 L Expandable Waterproof Bag Green White,₹449,3.7,"1,600",,,
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2XC4H/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-230,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",₹399,4.3,79,,,
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-231,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),₹819,4.2,"1,669",,,
https://www.amazon.in/HP-Lightweight-100-Gray-Backpack/dp/B08CY1V6P7/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-232,HP Lightweight 100 Laptop Backpack with Elastic and Padded Shoulder Straps (Gray),"₹1,026",4.0,171,,,
https://www.amazon.in/SPENZ-BAGS-Backpack-Raincover-Baby-Pink/dp/B0C3RNFHHV/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-233,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",₹999,4.6,100,,,
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-234,"TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (Zyden)",₹675,3.7,"1,154",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Mzk1NzU2ODMyODY0ODIwOjE2ODg2NjAxNTg6c3BfbXRmOjMwMDAwOTQ0MjY0MjQzMjo6MDo6&url=%2FHarissons-Fortuner-Black-Laptop-Backpack%2Fdp%2FB015NFJF9I%2Fref%3Dsr_1_235_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660158%26sprefix%3Dba%252Caps%252C283%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Harissons Fortuner 40L Polyester 15.6 Inch Laptop Backpack for Men & Women (Black) | Elevated Laptop & Tablet Cradle, Built-in Waterproof Rain-Cover & Quick Access Front Pocket | Lightweight Office Bag","₹2,687",4.1,73,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Mzk1NzU2ODMyODY0ODIwOjE2ODg2NjAxNTg6c3BfbXRmOjIwMDcyNDQ1MTQ5NjAxOjowOjo&url=%2F7xFashion-Latest-Premium-Multipurpose-Backpack%2Fdp%2FB097TT1LZC%2Fref%3Dsr_1_236_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660158%26sprefix%3Dba%252Caps%252C283%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,7xFashion Latest Laptop Bag 35L (Navy) Premium Multipurpose Backpack with Bag Rain Cover,₹799,3.5,31,,,
https://www.amazon.in/Skybags-Network-Unisex-Blue-Laptop/dp/B0B4DTMVXY/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-237,Skybags Network Pro 26L Unisex Blue Laptop Bags,Price not available,3.7,83,,,
https://www.amazon.in/FUR-JADEN-Weekender-Backpack-Compartment/dp/B0BZ4XH8H5/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-238,"FUR JADEN 35L Weekender Travel Laptop Backpack Bag with USB Charging Port, Dual Handles, Padded Laptop Compartment","₹1,499",4.3,53,,,
https://www.amazon.in/BEAUTY-GIRLS-1531-Pink-Waterproof-Backpack/dp/B08YR3JJ64/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-239,"BEAUTY GIRLS 1531 Polyester Waterproof 30 L Floral Printed School, College Tuition Laptop Backpack Bag for Girls & Women",₹849,4.2,"1,524",,,
https://www.amazon.in/Martucci-Unisex-Waterproof-Laptop-Backpack/dp/B088B3ZVW2/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-240,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Navy Blue),₹549,3.9,"7,620",,,
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ763F7Y/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-241,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,"₹1,349",4.1,45,,,
https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-242,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap",₹699,4.2,853,,,
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BQFVH29F/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-243,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Sky Blue),₹699,3.6,75,,,
https://www.amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1688660158&sprefix=ba%2Caps%2C283&sr=8-244,Aristocrat Unisex Black Oxford Fabric 28.82L Laptop Bags One Size,₹629,3.4,60,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Mzk1NzU2ODMyODY0ODIwOjE2ODg2NjAxNTg6c3BfYnRmOjIwMTUyNjE0MTE3Njk4OjowOjo&url=%2FUltrafit-15-6-inch-Backpacks-Travelling-Backpack-Black%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_245_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660158%26sprefix%3Dba%252Caps%252C283%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Red Lemon Titan Ultrafit Plus Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women55L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack","₹3,799",4.4,440,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Mzk1NzU2ODMyODY0ODIwOjE2ODg2NjAxNTg6c3BfYnRmOjMwMDAwOTAyOTA4MzMzMjo6MDo6&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660158%26sprefix%3Dba%252Caps%252C283%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,"₹1,399",4.1,"5,656",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE2NDkxODYwNzA2NTQ2OjE2ODg2NjAxNjE6c3BfYXRmX25leHQ6MjAwMzMyMjg3NjI4MDI6OjA6Og&url=%2FF-Gear-Marcus-Doby-Grey-Laptop-Backpack%2Fdp%2FB07XGQ5R28%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660161%26sprefix%3Dba%252Caps%252C283%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,F Gear Marcus Doby 33 Ltrs Grey Laptop Backpack (3200),"₹1,112",3.6,29,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE2NDkxODYwNzA2NTQ2OjE2ODg2NjAxNjE6c3BfYXRmX25leHQ6MjAwMzMxNzk4NTM2MDI6OjA6Og&url=%2FF-Gear-CEO-Olive-Green-Laptop-Backpack%2Fdp%2FB07WP5LMSF%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660161%26sprefix%3Dba%252Caps%252C283%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,F Gear Ceo 25 Ltrs Olive Green Laptop Backpack (3190),"₹1,160",4.4,132,,,
https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QL8633G/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-243,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",₹929,4.0,"1,069",,,
https://www.amazon.in/Gear-Superior-Backpack-Orange-Black-BKPSPRIOR0601/dp/B08D76PV8B/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-244,Gear Superior 16L Water Resistant School Bag//Backpack/College Bag for Men/Women - Orange Black,₹341,3.9,"1,783",,,
https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlackBlue/dp/B07MXL9KYG/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-245,"FUR JADEN 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port Unisex Backpack",₹499,3.9,"10,260",,,
https://www.amazon.in/PALAY%C2%AE-Shoulder-4-Zipper-Pockets-Adjustable/dp/B08SWGFBNT/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-246,"Palay Waist Bag For Unisex With Adjustable Strap, Waterproof Fanny Pack Stylish Chest Bag Bum Bag With 4-Zipper Pockets For Travel Party Festival Running Hiking",₹569,4.4,766,,,
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-247,Gear ECO1 24L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women- Grey-Black-Yellow,₹845,4.2,"1,457",,,
https://www.amazon.in/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-248,ADISA Women's Girls Party Sling Bag Crossbody,₹378,3.8,123,,,
https://www.amazon.in/SBCOLLECTION-Premium-Water-Resistance-Business-Backpack/dp/B0BXXZY25R/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-249,SBCOLLECTION Premium School College Office Laptop Daily Use Backpack for All Day Traveler,₹239,3.4,11,,,
https://www.amazon.in/Wooum-Travel-Business-Messenger-Shoulder/dp/B09MWGV9PR/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-250,Wooum Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,₹349,4.2,635,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE2NDkxODYwNzA2NTQ2OjE2ODg2NjAxNjE6c3BfbXRmOjIwMDI3Mjg2OTk4OTk4OjowOjo&url=%2FGear-Cloud-Black-Laptop-Backpack%2Fdp%2FB09KLCQSQ6%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660161%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,F Gear Cloud Black 23 Ltrs Laptop Backpack (3927),"₹1,699",1.0,1,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE2NDkxODYwNzA2NTQ2OjE2ODg2NjAxNjE6c3BfbXRmOjIwMDMzMTc5ODU0MDAyOjowOjo&url=%2FF-Gear-Burner-Art-Black-Laptop-Backpack%2Fdp%2FB085QX7J7R%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660161%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,F Gear Burner Art Lthr Black 22 Ltrs Laptop Backpack (3344),₹978,4.3,476,,,
https://www.amazon.in/American-Tourister-LAPTOP-BACKPACK-POLYESTER/dp/B0BLCC945Z/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-253,American Tourister SPIN LAPTOP BACKPACK 28L POLYESTER TEAL,"₹1,399",4.1,35,,,
https://www.amazon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLU_Blue/dp/B097L2RSF1/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-254,Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLU_Blue),₹499,3.8,38,,,
https://www.amazon.in/Nishi-Backpack-Waterproof-Stylish-College/dp/B0BR9W54MW/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-255,"Nishi Medium Kids Backpack Waterproof Backpack, Girls & Women Stylish Trendy College, School & College Bag Black",₹355,2.9,38,,,
https://www.amazon.in/SKYBAGS-Unisex-Luggage-Duffel-Bag-DFHUS55ONG/dp/B07F342RQD/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-256,"Skybags Unisex Polyester Solid Pattern Hustle Df 55 (Orange, Small)","₹1,670",4.3,301,,,
https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP07/dp/B07N8G742J/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-257,Tommy Hilfiger Joshua 15 inch 21 Ltrs Light Grey Laptop Backpack,"₹1,920",4.3,82,,,
https://www.amazon.in/MARK-KEITH-Leatherette-Shoulder-Casual/dp/B0BJDW2DLX/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-258,MARK & KEITH Leatherette (Pu) Combo Shoulder Bag Casual Hand Bag For Women,₹939,3.8,61,,,
https://www.amazon.in/Gear-Compact-Business-Backpack-BUSCOMPACT001/dp/B08D73QVTD/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-259,Gear Compact Business 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,₹799,4.3,583,,,
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N3DCTM/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1688660161&sprefix=ba%2Caps%2C283&sr=8-260,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- ALL) (Navy Blue),"₹1,599",4.2,"3,848",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE2NDkxODYwNzA2NTQ2OjE2ODg2NjAxNjE6c3BfYnRmOjIwMDMzMTc5ODU0MTAyOjowOjo&url=%2FF-Gear-Burner-Art-Lthr-Laptop-Backpack%2Fdp%2FB085QWJVCZ%2Fref%3Dsr_1_261_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660161%26sprefix%3Dba%252Caps%252C283%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,F Gear 22 Ltrs Burner Art Lthr Brown Laptop Backpack (3343),₹870,4.4,366,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE2NDkxODYwNzA2NTQ2OjE2ODg2NjAxNjE6c3BfYnRmOjIwMDcyNTIzMDUzODAyOjowOjo&url=%2FGear-Mantra-Olive-Laptop-Backpack%2Fdp%2FB097GXWKG7%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660161%26sprefix%3Dba%252Caps%252C283%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,F Gear Mantra V2 Olive Green 28 Ltrs Laptop Backpack (3706),"₹1,599",4.2,62,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjQzMDM3NTUzMTIzNzc6MTY4ODY2MDE2NDpzcF9hdGZfbmV4dDoyMDE1MjU1NzAwNDk5ODo6MDo6&url=%2FHEROZ-Harbour-Backpack-Resistant-Notebook%2Fdp%2FB09XQ9HBVX%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660164%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Pink),₹841,4.1,"5,957",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjQzMDM3NTUzMTIzNzc6MTY4ODY2MDE2NDpzcF9hdGZfbmV4dDoyMDEzNDU5OTUzMTM5ODo6MDo6&url=%2FPAZZO-35L-Laptop-Backpack-Anti-Theft%2Fdp%2FB09H79S7JN%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660164%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"PAZZO 35L 15.6 inch Laptop Office/Travel/Casual/Business Backpack Bag for Men and Women with Anti-Theft Design, USB Port and 1 Year Warranty",₹999,5.0,10,,,
https://www.amazon.in/Aristocrat-Cadet-Polyester-Luggage-Duffle/dp/B09X74T7BP/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-259,Aristocrat Polyester 28 Cms Travel Bag(DFCAD53ENBL_Navy Blue),₹899,3.9,174,,,
https://www.amazon.in/Gear-DOUBLE-DECKER-Resistant-Backpack/dp/B0BTJ3WTMV/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-260,Gear DOUBLE DECKER 31L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Black),"₹1,359",4.0,18,,,
https://www.amazon.in/Wooum-Sports-Compartment-43x29x28-Lightweight/dp/B0BLCPGB6B/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-261,"Wooum Sports Gym Bag,Travel Duffel Bag with Shoes Compartment for Men Women, 43x29x28 Cm Approx 35L, Lightweight - Grey",₹388,4.5,20,,,
https://www.amazon.in/MosQuick%C2%AE-Drawstring-Organizing-Stationery-multipurpose/dp/B09SB42QFQ/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-262,"MosQuick® Clear large Drawstring Bags Clear Plastic Travel Bags, Travel Garments Organizing Storage Plastic Bags ,Shoe bags , Stationery Bag,multipurpose bag - Translucent",₹310,4.2,63,,,
https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-263,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",₹699,3.9,332,,,
https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-264,"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",₹719,4.4,"1,579",,,
https://www.amazon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B06ZY6FKGB/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-265,Lunar's Comet 35L Water Resistant Travel Bagpack/College Backpack/School Bag/Office Bag/Business Backpack/Daypack for Men and Women with 1 Year Warranty,₹799,4.0,"13,467",,,
https://www.amazon.in/American-Tourister-FJ9-01-002/dp/B07N19CXKM/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-266,American Tourister Ohio Polyester 65 Cms Wheel Travel Duffle Bag (Blue),"₹1,999",4.2,"1,264",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjQzMDM3NTUzMTIzNzc6MTY4ODY2MDE2NDpzcF9tdGY6MjAxMjY3MDI4Nzc3OTg6OjA6Og&url=%2FASTRID-Rectangle-Multicompartment-Backpack-Deatachable%2Fdp%2FB0BSF9S544%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660164%26sprefix%3Dba%252Caps%252C283%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,ASTRID Rectangle Multicompartment Backpack/Laptop Bag With Deatachable Sling,"₹1,259",Not available,Not available,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjQzMDM3NTUzMTIzNzc6MTY4ODY2MDE2NDpzcF9tdGY6MjAwNzkxNjIxOTc5OTg6OjA6Og&url=%2FAble-Trendy-Laptop-Backpack-litres%2Fdp%2FB0B4SV1VZJ%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688660164%26sprefix%3Dba%252Caps%252C283%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,ABLE Trendy Laptop Backpack 40 litres - School/College/Casual Backpack,"₹1,119",Not available,Not available,,,
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECO1000109/dp/B012NW1H1I/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-269,Gear ECO 1 Black Orange Red Laptop Backpack,₹861,4.3,"1,391",,,
https://www.amazon.in/COSMUS-Multipurpose-Backpack-Bag-compartment/dp/B078JVT384/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-270,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","₹1,375",4.2,"2,266",,,
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W39H3F9/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-271,"Amazon Basics Laptop Backpack - 24L, Water Repellent and Wear Resistant, Melange Slub Grey",₹649,4.1,129,,,
https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG/ref=sr_1_272?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-272,HARISSONS Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women 24 Ltrs with 2 Front Zippered Pockets & Spacious Large Compartments | External USB Gate for easy Charging,"₹1,486",4.1,259,,,
https://www.amazon.in/SCUFFLE-Thunder-Backpack-upto17-3inch-Raincover/dp/B0BXLV3GNP/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-273,SCUFFLE Thunder 45 L Unisex Waterproof Laptop Backpack Travel Hiking Fits Upto 17.3 inch with Raincover and Backpack Rucksack College Bag,₹781,3.6,9,,,
https://www.amazon.in/Duffel-Bag-Travelling-Lightweight-Waterproof/dp/B0BZT17QBL/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-274,KDR Duffel Bag for Travel | Packing Bags for Travelling | Large Capacity Folding Lightweight | Waterproof Carry Luggage Bag (Mint Green),₹149,2.8,11,,,
https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09XLKF4W4/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-275,Fast Travel School Bag Class 5-7 Large 3 partition 35 L Laptop Collage Office Travel Backpack Unisex (Red White),₹563,4.1,"1,096",,,
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1688660164&sprefix=ba%2Caps%2C283&sr=8-276,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,₹981,4.4,"2,696",,,
